Unnamed: 0,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,day,month,hour
1328426,122,0,2016-06-16 05:00:00,235.8,1,0,83043,13.5,,12.7,,999.5,130.0,3.1,16,6,5
1328489,122,0,2016-06-16 06:00:00,245.9,1,0,83043,13.9,,12.2,,999.8,130.0,3.1,16,6,6
1328552,122,0,2016-06-16 07:00:00,267.4,1,0,83043,14.6,,12.6,,1000.2,160.0,3.1,16,6,7
1328615,122,0,2016-06-16 08:00:00,298.1,1,0,83043,15.1,,12.9,,1000.5,120.0,3.1,16,6,8
1328678,122,0,2016-06-16 09:00:00,313.0,1,0,83043,14.1,,13.9,,1000.8,110.0,4.1,16,6,9
1328741,122,0,2016-06-16 10:00:00,334.0,1,0,83043,15.3,,14.1,,1000.8,80.0,2.6,16,6,10
1328804,122,0,2016-06-16 11:00:00,347.0,1,0,83043,16.2,,14.4,,1000.8,80.0,2.1,16,6,11
1328867,122,0,2016-06-16 12:00:00,347.4,1,0,83043,16.1,,13.9,,1000.7,150.0,2.1,16,6,12
1328930,122,0,2016-06-16 13:00:00,368.3,1,0,83043,17.4,,13.1,,1000.5,110.0,3.6,16,6,13
1328993,122,0,2016-06-16 14:00:00,362.2,1,0,83043,17.4,,13.8,,1000.5,80.0,3.1,16,6,14
1329056,122,0,2016-06-16 15:00:00,355.2,1,0,83043,16.7,,13.9,,1000.6,150.0,3.1,16,6,15
1329119,122,0,2016-06-16 16:00:00,346.8,1,0,83043,17.7,,13.8,,1000.2,140.0,2.6,16,6,16
1329182,122,0,2016-06-16 17:00:00,320.0,1,0,83043,17.6,,13.7,,1000.5,210.0,2.6,16,6,17
1329245,122,0,2016-06-16 18:00:00,297.9,1,0,83043,17.4,,12.8,,1000.4,220.0,2.1,16,6,18
1329308,122,0,2016-06-16 19:00:00,274.4,1,0,83043,13.3,,11.6,,1001.2,120.0,2.6,16,6,19
1329371,122,0,2016-06-16 20:00:00,254.4,1,0,83043,13.8,,12.8,,1001.5,30.0,0.5,16,6,20
1329434,122,0,2016-06-16 21:00:00,246.1,1,0,83043,13.7,,13.5,,1001.7,300.0,1.5,16,6,21
1329497,122,0,2016-06-16 22:00:00,242.9,1,0,83043,13.5,,13.5,,1001.9,340.0,1.5,16,6,22
1329560,122,0,2016-06-16 23:00:00,242.2,1,0,83043,13.3,,13.3,,1002.2,40.0,1.0,16,6,23
1329623,122,0,2016-06-17 00:00:00,238.9,1,0,83043,13.1,,13.1,,1002.4,330.0,1.5,17,6,0
1329686,122,0,2016-06-17 01:00:00,240.5,1,0,83043,13.0,,13.0,,1002.6,20.0,2.6,17,6,1
1329749,122,0,2016-06-17 02:00:00,239.2,1,0,83043,13.0,,12.9,,1002.8,20.0,2.6,17,6,2
1329812,122,0,2016-06-17 03:00:00,241.3,1,0,83043,12.9,,12.9,,1002.8,10.0,2.1,17,6,3
1329875,122,0,2016-06-17 04:00:00,240.1,1,0,83043,12.9,,12.9,,1003.1,30.0,1.5,17,6,4
1329938,122,0,2016-06-17 05:00:00,240.4,1,0,83043,13.1,,12.9,,1003.7,30.0,2.6,17,6,5
1330001,122,0,2016-06-17 06:00:00,250.9,1,0,83043,13.4,,12.7,,1004.4,20.0,2.6,17,6,6
1330064,122,0,2016-06-17 07:00:00,280.2,1,0,83043,13.7,,12.7,,1004.9,10.0,3.6,17,6,7
1330127,122,0,2016-06-17 08:00:00,308.0,1,0,83043,14.9,,13.1,,1005.6,360.0,3.6,17,6,8
1330190,122,0,2016-06-17 09:00:00,326.4,1,0,83043,14.7,,12.9,,1006.2,350.0,4.1,17,6,9
1330253,122,0,2016-06-17 10:00:00,342.6,1,0,83043,15.5,,12.7,,1006.7,340.0,3.6,17,6,10
1330316,122,0,2016-06-17 11:00:00,363.7,1,0,83043,16.4,,12.9,,1007.4,10.0,3.1,17,6,11
1330379,122,0,2016-06-17 12:00:00,361.4,1,0,83043,17.0,,12.3,,1007.7,330.0,2.6,17,6,12
1330442,122,0,2016-06-17 13:00:00,364.6,1,0,83043,19.1,,12.3,,1007.9,360.0,3.1,17,6,13
1330505,122,0,2016-06-17 14:00:00,365.1,1,0,83043,18.4,,12.1,,1008.4,310.0,3.1,17,6,14
1330567,122,0,2016-06-17 15:00:00,355.6,1,0,83043,18.7,,12.3,,1009.0,340.0,3.6,17,6,15
1330630,122,0,2016-06-17 16:00:00,342.4,1,0,83043,19.1,,11.7,,1009.2,360.0,3.6,17,6,16
1330693,122,0,2016-06-17 17:00:00,324.6,1,0,83043,18.7,,11.7,,1009.8,30.0,5.1,17,6,17
1330756,122,0,2016-06-17 18:00:00,289.8,1,0,83043,18.4,,12.7,,1010.9,50.0,3.6,17,6,18
1330819,122,0,2016-06-17 19:00:00,271.7,1,0,83043,16.5,,13.6,,1011.5,170.0,2.6,17,6,19
1330882,122,0,2016-06-17 20:00:00,253.3,1,0,83043,16.1,,13.4,,1012.0,190.0,2.6,17,6,20
1330945,122,0,2016-06-17 21:00:00,244.8,1,0,83043,15.2,,13.0,,1012.9,250.0,2.6,17,6,21
1331008,122,0,2016-06-17 22:00:00,238.1,1,0,83043,14.4,,12.1,,1013.8,20.0,3.6,17,6,22
1331071,122,0,2016-06-17 23:00:00,236.6,1,0,83043,13.1,,12.7,,1014.0,170.0,0.5,17,6,23
1331134,122,0,2016-06-18 00:00:00,238.6,1,0,83043,13.4,,13.2,,1014.4,260.0,2.6,18,6,0
1331197,122,0,2016-06-18 01:00:00,236.6,1,0,83043,13.4,,13.3,,1014.7,310.0,2.1,18,6,1
1331260,122,0,2016-06-18 02:00:00,235.7,1,0,83043,13.1,,12.8,,1014.8,290.0,2.6,18,6,2
1331323,122,0,2016-06-18 03:00:00,238.8,1,0,83043,12.0,,11.5,,1015.1,320.0,2.1,18,6,3
1331386,122,0,2016-06-18 04:00:00,237.8,1,0,83043,12.3,,11.5,,1015.6,300.0,2.6,18,6,4
1331449,122,0,2016-06-18 05:00:00,238.1,1,0,83043,12.7,,11.5,,1016.0,290.0,2.6,18,6,5
1331512,122,0,2016-06-18 06:00:00,235.7,1,0,83043,13.1,,11.6,,1016.6,300.0,2.6,18,6,6
1331575,122,0,2016-06-18 07:00:00,240.3,1,0,83043,13.9,,11.8,,1017.1,330.0,3.1,18,6,7
1331638,122,0,2016-06-18 08:00:00,245.0,1,0,83043,14.3,,11.5,,1018.1,330.0,3.1,18,6,8
1331701,122,0,2016-06-18 09:00:00,247.9,1,0,83043,14.7,,12.0,,1018.7,330.0,3.6,18,6,9
1331764,122,0,2016-06-18 10:00:00,253.3,1,0,83043,15.3,,12.3,,1019.3,350.0,2.6,18,6,10
1331827,122,0,2016-06-18 11:00:00,262.5,1,0,83043,14.1,,12.4,,1020.0,290.0,2.6,18,6,11
1331890,122,0,2016-06-18 12:00:00,261.4,1,0,83043,16.0,,11.9,,1020.1,280.0,2.6,18,6,12
1331953,122,0,2016-06-18 13:00:00,264.3,1,0,83043,16.1,,11.4,,1020.7,300.0,2.6,18,6,13
1332016,122,0,2016-06-18 14:00:00,262.7,1,0,83043,16.9,,11.0,,1021.0,320.0,4.1,18,6,14
1332079,122,0,2016-06-18 15:00:00,264.9,1,0,83043,16.3,,11.3,,1021.5,320.0,3.1,18,6,15
1332142,122,0,2016-06-18 16:00:00,268.3,1,0,83043,16.8,,10.5,,1021.7,310.0,3.1,18,6,16
1332205,122,0,2016-06-18 17:00:00,268.9,1,0,83043,15.9,,11.0,,1022.1,290.0,3.1,18,6,17
1332268,122,0,2016-06-18 18:00:00,261.7,1,0,83043,16.0,,11.3,,1022.4,320.0,1.5,18,6,18
1332331,122,0,2016-06-18 19:00:00,256.8,1,0,83043,16.0,,11.6,,1022.8,310.0,1.0,18,6,19
1332394,122,0,2016-06-18 20:00:00,248.6,1,0,83043,15.9,,11.3,,1023.0,310.0,1.0,18,6,20
1332457,122,0,2016-06-18 21:00:00,244.3,1,0,83043,14.4,,11.3,,1023.5,160.0,1.0,18,6,21
1332520,122,0,2016-06-18 22:00:00,244.6,1,0,83043,15.0,,12.2,,1023.8,170.0,2.1,18,6,22
1332583,122,0,2016-06-18 23:00:00,240.5,1,0,83043,13.9,,12.4,,1024.0,180.0,2.1,18,6,23
1332646,122,0,2016-06-19 00:00:00,235.5,1,0,83043,13.8,,12.4,,1024.0,180.0,2.6,19,6,0
1332709,122,0,2016-06-19 01:00:00,239.9,1,0,83043,13.2,,11.7,,1023.9,210.0,2.6,19,6,1
1332772,122,0,2016-06-19 02:00:00,238.0,1,0,83043,12.7,,12.1,,1024.0,210.0,2.6,19,6,2
1332835,122,0,2016-06-19 03:00:00,235.5,1,0,83043,12.4,,12.0,,1023.9,230.0,3.1,19,6,3
1332898,122,0,2016-06-19 04:00:00,233.2,1,0,83043,11.8,0.0,11.6,,1023.9,230.0,2.6,19,6,4
1332961,122,0,2016-06-19 05:00:00,232.0,1,0,83043,12.0,0.0,11.7,,1024.1,240.0,3.6,19,6,5
1333024,122,0,2016-06-19 06:00:00,231.0,1,0,83043,13.4,,12.1,,1024.3,250.0,2.6,19,6,6
1333087,122,0,2016-06-19 07:00:00,232.6,1,0,83043,15.0,,12.3,,1024.4,250.0,2.6,19,6,7
1333150,122,0,2016-06-19 08:00:00,238.1,1,0,83043,16.5,,12.6,,1024.3,240.0,2.1,19,6,8
1333213,122,0,2016-06-19 09:00:00,245.2,1,0,83043,17.7,,11.8,,1024.1,240.0,4.6,19,6,9
1333276,122,0,2016-06-19 10:00:00,249.8,1,0,83043,18.6,,11.3,,1024.0,240.0,5.7,19,6,10
1333339,122,0,2016-06-19 11:00:00,261.4,1,0,83043,20.1,,12.5,,1023.8,250.0,5.1,19,6,11
1333402,122,0,2016-06-19 12:00:00,261.9,1,0,83043,20.0,,12.0,,1023.5,240.0,4.6,19,6,12
1333465,122,0,2016-06-19 13:00:00,263.4,1,0,83043,18.3,,12.2,,1023.3,240.0,5.1,19,6,13
1333528,122,0,2016-06-19 14:00:00,272.0,1,0,83043,19.0,,12.9,,1022.9,220.0,4.1,19,6,14
1333591,122,0,2016-06-19 15:00:00,277.5,1,0,83043,18.7,,13.1,,1022.3,230.0,7.2,19,6,15
1333654,122,0,2016-06-19 16:00:00,277.9,1,0,83043,18.3,,13.6,,1021.8,210.0,6.2,19,6,16
1333717,122,0,2016-06-19 17:00:00,269.8,1,0,83043,17.4,,14.0,,1021.6,230.0,6.7,19,6,17
1333780,122,0,2016-06-19 18:00:00,267.6,1,0,83043,16.7,,14.6,,1021.1,210.0,6.2,19,6,18
1333843,122,0,2016-06-19 19:00:00,260.2,1,0,83043,15.9,,15.1,,1020.6,210.0,5.7,19,6,19
1333906,122,0,2016-06-19 20:00:00,245.9,1,0,83043,15.6,,15.2,,1020.1,210.0,4.6,19,6,20
1333969,122,0,2016-06-19 21:00:00,240.1,1,0,83043,15.5,,15.5,,1019.9,200.0,5.7,19,6,21
1334032,122,0,2016-06-19 22:00:00,234.6,1,0,83043,15.6,,15.6,,1019.3,200.0,4.6,19,6,22
1334095,122,0,2016-06-19 23:00:00,232.8,1,0,83043,15.5,,15.5,,1018.6,210.0,5.7,19,6,23
1334158,122,0,2016-06-20 00:00:00,241.8,1,0,83043,15.4,,15.4,,1017.8,190.0,5.1,20,6,0
1334221,122,0,2016-06-20 01:00:00,234.6,1,0,83043,15.4,,15.4,,1017.0,210.0,6.2,20,6,1
1334284,122,0,2016-06-20 02:00:00,236.4,1,0,83043,15.5,,15.5,,1016.6,210.0,6.7,20,6,2
1334347,122,0,2016-06-20 03:00:00,240.6,1,0,83043,15.2,,15.2,,1015.7,210.0,6.7,20,6,3
1334410,122,0,2016-06-20 04:00:00,237.9,1,0,83043,15.2,,15.1,,1015.0,210.0,7.2,20,6,4
1334473,122,0,2016-06-20 05:00:00,238.1,1,0,83043,15.2,,15.2,,1014.4,210.0,6.2,20,6,5
1334536,122,0,2016-06-20 06:00:00,250.8,1,0,83043,15.2,,15.2,,1014.0,210.0,6.7,20,6,6
1334599,122,0,2016-06-20 07:00:00,272.2,1,0,83043,15.2,,15.2,,1013.5,210.0,5.1,20,6,7
1334662,122,0,2016-06-20 08:00:00,304.4,1,0,83043,15.3,,15.3,,1013.0,200.0,4.6,20,6,8
1334725,122,0,2016-06-20 09:00:00,324.1,1,0,83043,15.3,,15.3,,1012.3,200.0,5.1,20,6,9
1334788,122,0,2016-06-20 10:00:00,354.1,1,0,83043,15.9,,15.9,,1011.7,0.0,0.0,20,6,10
1334851,122,0,2016-06-20 11:00:00,378.1,1,0,83043,16.5,,16.5,,1011.7,240.0,4.6,20,6,11
1334914,122,0,2016-06-20 12:00:00,382.7,1,0,83043,17.5,,17.0,,1011.3,250.0,4.6,20,6,12
1334977,122,0,2016-06-20 13:00:00,384.2,1,0,83043,19.3,,17.9,,1011.6,240.0,5.1,20,6,13
1335040,122,0,2016-06-20 14:00:00,384.4,1,0,83043,21.1,,18.9,,1011.7,270.0,5.7,20,6,14
1335103,122,0,2016-06-20 15:00:00,391.3,1,0,83043,21.4,,16.9,,1011.8,260.0,6.7,20,6,15
1335166,122,0,2016-06-20 16:00:00,373.3,1,0,83043,21.6,,16.3,,1012.0,260.0,8.8,20,6,16
1335229,122,0,2016-06-20 17:00:00,349.4,1,0,83043,22.1,,16.7,,1012.4,260.0,6.7,20,6,17
1335292,122,0,2016-06-20 18:00:00,328.3,1,0,83043,21.5,0.0,14.8,,1012.7,250.0,8.2,20,6,18
1335355,122,0,2016-06-20 19:00:00,308.7,1,0,83043,20.8,0.0,14.5,,1013.1,250.0,6.7,20,6,19
1335418,122,0,2016-06-20 20:00:00,279.1,1,0,83043,19.6,0.0,14.4,,1013.9,270.0,4.1,20,6,20
1335481,122,0,2016-06-20 21:00:00,267.0,1,0,83043,17.8,0.0,14.4,,1014.6,260.0,3.1,20,6,21
1335544,122,0,2016-06-20 22:00:00,257.6,1,0,83043,16.9,,13.8,,1015.1,270.0,3.1,20,6,22
1335607,122,0,2016-06-20 23:00:00,253.4,1,0,83043,15.8,,13.7,,1015.5,250.0,3.1,20,6,23
1335670,122,0,2016-06-21 00:00:00,247.7,1,0,83043,15.4,,13.9,,1015.4,240.0,3.1,21,6,0
1335733,122,0,2016-06-21 01:00:00,243.5,1,0,83043,15.1,,13.4,,1015.0,230.0,3.1,21,6,1
1335796,122,0,2016-06-21 02:00:00,244.2,1,0,83043,14.7,,13.1,,1015.4,240.0,4.1,21,6,2
1335859,122,0,2016-06-21 03:00:00,242.3,1,0,83043,14.8,,12.5,,1015.3,270.0,3.1,21,6,3
1335922,122,0,2016-06-21 04:00:00,241.6,1,0,83043,14.3,,12.2,,1015.6,270.0,3.1,21,6,4
1335985,122,0,2016-06-21 05:00:00,243.1,1,0,83043,14.5,,12.3,,1015.9,250.0,3.6,21,6,5
1336048,122,0,2016-06-21 06:00:00,252.1,1,0,83043,15.5,,13.0,,1015.9,240.0,3.6,21,6,6
1336111,122,0,2016-06-21 07:00:00,277.0,1,0,83043,16.4,,13.5,,1016.1,260.0,2.6,21,6,7
1336174,122,0,2016-06-21 08:00:00,316.3,1,0,83043,17.3,,12.4,,1016.6,260.0,4.1,21,6,8
1336237,122,0,2016-06-21 09:00:00,329.0,1,0,83043,18.0,,12.7,,1016.7,250.0,4.6,21,6,9
1336300,122,0,2016-06-21 10:00:00,355.1,1,0,83043,18.3,,11.9,,1017.0,260.0,5.1,21,6,10
1336363,122,0,2016-06-21 11:00:00,366.7,1,0,83043,19.4,,12.2,,1017.2,260.0,4.1,21,6,11
1336426,122,0,2016-06-21 12:00:00,361.6,1,0,83043,20.1,,11.8,,1017.3,260.0,5.1,21,6,12
1336489,122,0,2016-06-21 13:00:00,375.1,1,0,83043,19.8,,12.4,,1017.4,250.0,6.2,21,6,13
1336552,122,0,2016-06-21 14:00:00,358.9,1,0,83043,20.0,,12.8,,1017.7,260.0,4.6,21,6,14
1336615,122,0,2016-06-21 15:00:00,371.9,1,0,83043,19.6,,12.1,,1017.8,260.0,4.6,21,6,15
1336678,122,0,2016-06-21 16:00:00,352.2,1,0,83043,20.2,,13.0,,1017.8,260.0,4.1,21,6,16
1336741,122,0,2016-06-21 17:00:00,334.7,1,0,83043,20.0,,12.0,,1017.6,270.0,3.6,21,6,17
1336804,122,0,2016-06-21 18:00:00,314.1,1,0,83043,19.8,,12.0,,1017.6,270.0,3.6,21,6,18
1336867,122,0,2016-06-21 19:00:00,293.4,1,0,83043,19.2,,13.3,,1017.8,260.0,4.1,21,6,19
1336930,122,0,2016-06-21 20:00:00,273.3,1,0,83043,18.1,,13.1,,1018.1,230.0,5.7,21,6,20
1336993,122,0,2016-06-21 21:00:00,257.3,1,0,83043,17.0,,13.4,,1018.5,200.0,3.6,21,6,21
1337056,122,0,2016-06-21 22:00:00,250.1,1,0,83043,16.6,,13.6,,1018.9,210.0,4.6,21,6,22
1337119,122,0,2016-06-21 23:00:00,249.5,1,0,83043,15.6,,13.8,,1019.4,210.0,5.1,21,6,23
1337182,122,0,2016-06-22 00:00:00,240.1,1,0,83043,15.4,,13.8,,1019.3,200.0,3.1,22,6,0
1337245,122,0,2016-06-22 01:00:00,245.5,1,0,83043,15.2,,13.7,,1019.3,210.0,4.1,22,6,1
1337308,122,0,2016-06-22 02:00:00,243.2,1,0,83043,15.0,,13.8,,1019.5,200.0,3.1,22,6,2
1337371,122,0,2016-06-22 03:00:00,239.6,1,0,83043,14.7,,13.8,,1019.0,190.0,2.1,22,6,3
1337434,122,0,2016-06-22 04:00:00,242.2,1,0,83043,14.7,,14.1,,1019.2,180.0,2.1,22,6,4
1337497,122,0,2016-06-22 05:00:00,243.0,1,0,83043,15.0,,14.0,,1019.1,170.0,1.5,22,6,5
1337560,122,0,2016-06-22 06:00:00,256.6,1,0,83043,15.6,,14.0,,1019.1,150.0,1.5,22,6,6
1337623,122,0,2016-06-22 07:00:00,282.9,1,0,83043,16.3,,14.6,,1019.1,180.0,1.0,22,6,7
1337686,122,0,2016-06-22 08:00:00,311.7,1,0,83043,16.5,,15.0,,1019.2,50.0,1.5,22,6,8
1337749,122,0,2016-06-22 09:00:00,329.8,1,0,83043,16.3,,16.1,,1019.3,160.0,2.1,22,6,9
1337812,122,0,2016-06-22 10:00:00,348.4,1,0,83043,17.5,,17.1,,1019.2,150.0,3.6,22,6,10
1337875,122,0,2016-06-22 11:00:00,355.3,1,0,83043,19.7,,17.8,,1019.0,170.0,4.6,22,6,11
1337938,122,0,2016-06-22 12:00:00,349.7,1,0,83043,19.5,,17.9,,1019.0,190.0,4.1,22,6,12
1338001,122,0,2016-06-22 13:00:00,353.4,1,0,83043,20.5,,18.1,,1019.0,210.0,4.6,22,6,13
1338064,122,0,2016-06-22 14:00:00,354.2,1,0,83043,21.7,,18.6,,1018.8,210.0,6.7,22,6,14
1338127,122,0,2016-06-22 15:00:00,351.3,1,0,83043,21.6,,17.8,,1018.6,200.0,5.7,22,6,15
1338190,122,0,2016-06-22 16:00:00,336.1,1,0,83043,21.6,,17.9,,1018.5,190.0,5.1,22,6,16
1338253,122,0,2016-06-22 17:00:00,318.3,1,0,83043,21.7,,17.9,,1018.5,210.0,4.6,22,6,17
1338316,122,0,2016-06-22 18:00:00,298.8,1,0,83043,21.4,,17.7,,1018.4,180.0,4.6,22,6,18
1338379,122,0,2016-06-22 19:00:00,280.0,1,0,83043,20.8,,17.5,,1018.2,170.0,3.6,22,6,19
1338442,122,0,2016-06-22 20:00:00,250.9,1,0,83043,20.4,,17.3,,1017.8,180.0,3.1,22,6,20
1338505,122,0,2016-06-22 21:00:00,240.8,1,0,83043,19.8,,17.2,,1017.9,190.0,2.1,22,6,21
1338568,122,0,2016-06-22 22:00:00,236.4,1,0,83043,19.8,,18.0,,1018.4,160.0,4.1,22,6,22
1338631,122,0,2016-06-22 23:00:00,234.1,1,0,83043,18.8,,18.2,,1017.6,100.0,1.0,22,6,23
1338694,122,0,2016-06-23 00:00:00,237.0,1,0,83043,18.5,,18.5,,1017.0,70.0,1.0,23,6,0
1338757,122,0,2016-06-23 01:00:00,235.6,1,0,83043,18.4,,18.4,,1017.4,140.0,2.6,23,6,1
1338820,122,0,2016-06-23 02:00:00,232.5,1,0,83043,17.7,,17.7,,1016.6,110.0,1.5,23,6,2
1338883,122,0,2016-06-23 03:00:00,232.2,1,0,83043,17.9,,17.9,,1016.1,70.0,2.1,23,6,3
1338946,122,0,2016-06-23 04:00:00,231.9,1,0,83043,18.0,,18.0,,1015.8,60.0,1.5,23,6,4
1339009,122,0,2016-06-23 05:00:00,231.4,1,0,83043,18.1,,18.1,,1015.9,360.0,1.0,23,6,5
1339072,122,0,2016-06-23 06:00:00,239.6,1,0,83043,18.4,,18.4,,1015.4,90.0,2.1,23,6,6
1339135,122,0,2016-06-23 07:00:00,265.5,1,0,83043,18.9,,18.9,,1015.3,140.0,1.5,23,6,7
1339198,122,0,2016-06-23 08:00:00,293.4,1,0,83043,19.6,,19.6,,1015.4,140.0,2.6,23,6,8
1339261,122,0,2016-06-23 09:00:00,305.2,1,0,83043,20.4,,19.8,,1015.5,290.0,1.5,23,6,9
1339324,122,0,2016-06-23 10:00:00,333.3,1,0,83043,20.4,,19.8,,1015.3,340.0,1.5,23,6,10
1339387,122,0,2016-06-23 11:00:00,346.4,1,0,83043,20.0,,19.7,,1015.8,190.0,2.6,23,6,11
1339450,122,0,2016-06-23 12:00:00,343.4,1,0,83043,19.9,,19.9,,1015.9,200.0,3.1,23,6,12
1339513,122,0,2016-06-23 13:00:00,354.9,1,0,83043,20.7,,20.7,,1016.1,190.0,3.6,23,6,13
1339576,122,0,2016-06-23 14:00:00,359.9,1,0,83043,21.0,,20.4,,1015.9,180.0,3.6,23,6,14
1339639,122,0,2016-06-23 15:00:00,352.5,1,0,83043,20.2,,19.9,,1015.7,220.0,2.6,23,6,15
1339702,122,0,2016-06-23 16:00:00,341.2,1,0,83043,20.3,,20.3,,1015.3,190.0,3.6,23,6,16
1339765,122,0,2016-06-23 17:00:00,318.5,1,0,83043,19.8,,19.8,,1015.3,190.0,4.1,23,6,17
1339828,122,0,2016-06-23 18:00:00,298.2,1,0,83043,19.1,,19.1,,1015.3,280.0,2.6,23,6,18
1339891,122,0,2016-06-23 19:00:00,275.6,1,0,83043,19.5,,19.3,,1015.4,290.0,2.1,23,6,19
1339954,122,0,2016-06-23 20:00:00,255.8,1,0,83043,19.0,,18.7,,1015.7,260.0,2.6,23,6,20
1340017,122,0,2016-06-23 21:00:00,246.6,1,0,83043,18.9,,18.7,,1016.1,260.0,3.6,23,6,21
1340080,122,0,2016-06-23 22:00:00,245.7,1,0,83043,17.8,,17.2,,1016.5,270.0,5.1,23,6,22
1340143,122,0,2016-06-23 23:00:00,240.4,1,0,83043,15.1,,14.0,,1016.8,260.0,4.6,23,6,23
1340206,122,0,2016-06-24 00:00:00,239.7,1,0,83043,14.1,0.0,13.5,,1017.2,240.0,4.1,24,6,0
1340269,122,0,2016-06-24 01:00:00,239.6,1,0,83043,13.4,,12.9,,1017.2,270.0,4.1,24,6,1
1340332,122,0,2016-06-24 02:00:00,238.0,1,0,83043,12.6,,12.5,,1017.5,260.0,4.1,24,6,2
1340395,122,0,2016-06-24 03:00:00,236.8,1,0,83043,12.1,0.0,12.1,,1017.7,260.0,3.6,24,6,3
1340458,122,0,2016-06-24 04:00:00,237.0,1,0,83043,11.4,0.0,11.4,,1017.6,260.0,2.6,24,6,4
1340521,122,0,2016-06-24 05:00:00,235.4,1,0,83043,12.2,,12.2,,1018.0,250.0,2.6,24,6,5
1340584,122,0,2016-06-24 06:00:00,248.7,1,0,83043,13.9,,13.2,,1018.4,220.0,2.6,24,6,6
1340647,122,0,2016-06-24 07:00:00,278.8,1,0,83043,15.3,,13.7,,1018.5,230.0,3.6,24,6,7
1340710,122,0,2016-06-24 08:00:00,306.3,1,0,83043,16.8,,14.1,,1018.7,250.0,4.1,24,6,8
1340773,122,0,2016-06-24 09:00:00,323.3,1,0,83043,18.5,,13.9,,1018.7,250.0,3.1,24,6,9
1340836,122,0,2016-06-24 10:00:00,341.8,1,0,83043,19.6,,13.6,,1018.8,230.0,3.6,24,6,10
1340899,122,0,2016-06-24 11:00:00,361.8,1,0,83043,19.3,,13.7,,1018.7,230.0,4.6,24,6,11
1340962,122,0,2016-06-24 12:00:00,363.2,1,0,83043,21.1,,13.4,,1018.0,210.0,5.7,24,6,12
1341025,122,0,2016-06-24 13:00:00,365.4,1,0,83043,21.5,,13.7,,1017.5,210.0,6.7,24,6,13
1341088,122,0,2016-06-24 14:00:00,369.6,1,0,83043,21.6,,12.1,,1017.2,220.0,8.2,24,6,14
1341151,122,0,2016-06-24 15:00:00,351.6,1,0,83043,20.6,,11.9,,1017.1,210.0,9.3,24,6,15
1341214,122,0,2016-06-24 16:00:00,335.4,1,0,83043,21.2,,12.7,,1016.9,210.0,7.7,24,6,16
1341277,122,0,2016-06-24 17:00:00,318.9,1,0,83043,19.4,,12.3,,1017.1,220.0,8.2,24,6,17
1341340,122,0,2016-06-24 18:00:00,289.9,1,0,83043,18.3,,10.8,,1017.4,250.0,7.2,24,6,18
1341403,122,0,2016-06-24 19:00:00,270.8,1,0,83043,18.2,,10.4,,1017.4,250.0,4.6,24,6,19
1341466,122,0,2016-06-24 20:00:00,254.3,1,0,83043,16.9,,10.8,,1017.5,240.0,3.1,24,6,20
1341529,122,0,2016-06-24 21:00:00,245.2,1,0,83043,16.1,,10.8,,1017.9,220.0,3.6,24,6,21
1341592,122,0,2016-06-24 22:00:00,239.0,1,0,83043,15.5,,11.8,,1018.1,210.0,4.1,24,6,22
1341655,122,0,2016-06-24 23:00:00,239.9,1,0,83043,14.9,,13.1,,1018.2,210.0,3.6,24,6,23
1341718,122,0,2016-06-25 00:00:00,240.6,1,0,83043,14.3,,11.7,,1017.9,240.0,3.6,25,6,0
1341781,122,0,2016-06-25 01:00:00,239.9,1,0,83043,14.1,,11.4,,1017.4,250.0,4.6,25,6,1
1341844,122,0,2016-06-25 02:00:00,240.1,1,0,83043,12.9,,11.3,,1017.3,250.0,4.1,25,6,2
1341907,122,0,2016-06-25 03:00:00,239.3,1,0,83043,12.5,0.0,11.4,,1017.2,270.0,3.1,25,6,3
1341970,122,0,2016-06-25 04:00:00,237.1,1,0,83043,11.9,0.0,11.1,,1017.0,270.0,2.6,25,6,4
1342033,122,0,2016-06-25 05:00:00,236.9,1,0,83043,12.2,0.0,11.0,,1016.9,270.0,3.1,25,6,5
1342096,122,0,2016-06-25 06:00:00,236.9,1,0,83043,13.0,,11.5,,1017.2,250.0,3.6,25,6,6
1342159,122,0,2016-06-25 07:00:00,240.9,1,0,83043,13.6,,11.5,,1017.6,270.0,3.1,25,6,7
1342222,122,0,2016-06-25 08:00:00,246.7,1,0,83043,15.0,,11.8,,1017.4,330.0,2.1,25,6,8
1342285,122,0,2016-06-25 09:00:00,250.0,1,0,83043,16.4,,11.9,,1017.2,260.0,2.6,25,6,9
1342348,122,0,2016-06-25 10:00:00,255.9,1,0,83043,17.0,,11.7,,1017.0,240.0,4.1,25,6,10
1342411,122,0,2016-06-25 11:00:00,262.5,1,0,83043,17.6,,10.0,,1016.6,260.0,3.1,25,6,11
1342474,122,0,2016-06-25 12:00:00,261.4,1,0,83043,17.8,,11.3,,1016.5,300.0,5.1,25,6,12
1342537,122,0,2016-06-25 13:00:00,263.5,1,0,83043,15.3,,11.6,,1016.5,290.0,4.1,25,6,13
1342600,122,0,2016-06-25 14:00:00,263.7,1,0,83043,18.9,,12.4,,1016.5,260.0,4.1,25,6,14
1342663,122,0,2016-06-25 15:00:00,268.4,1,0,83043,19.6,,11.7,,1016.2,270.0,4.1,25,6,15
